,words,surprisal,entropy,id,word_order,surprisal_new
34,Polizei,6.593317031860352,12.353851318359375,dis_259,2,6.593317031860352
35,ermittelt,4.071589469909668,6.4787516593933105,dis_259,3,4.071589469909668
36,nach,3.657773971557617,4.080894947052002,dis_259,4,3.657773971557617
37,einem,1.0234830379486084,3.671760320663452,dis_259,5,1.0234830379486084
38,Überfall,5.764822006225586,6.686156272888184,dis_259,6,5.764822006225586
39,in,2.193528890609741,1.970740556716919,dis_259,7,2.193528890609741
40,der,3.5026135444641113,8.670276641845703,dis_259,8,3.5026135444641113
41,Innenstadt,5.238833904266357,7.400993347167969,dis_259,9,5.238833904266357
42,Die,17.841373443603516,8.896342277526855,dis_126,1,
43,Katze,12.668371200561523,12.353851318359375,dis_126,2,12.668371200561523
44,schnurrte,15.994641721248627,13.745718598365784,dis_126,3,15.994641721248627
45,zufrieden,10.473994255065918,6.68695068359375,dis_126,4,10.473994255065918
46,auf,5.517309665679932,4.803636074066162,dis_126,5,5.517309665679932
47,dem,1.8686203956604004,4.421022415161133,dis_126,6,1.8686203956604004
48,warmen,10.369102478027344,7.84703254699707,dis_126,7,10.369102478027344
49,Sofa,4.834159851074219,7.117034912109375,dis_126,8,4.834159851074219
50,Der,18.26059341430664,8.896342277526855,dis_038,1,
51,Abenteurer,16.54342430830002,12.923066020011902,dis_038,2,16.54342430830002
52,erklimmt,12.36107961833477,9.554586738348007,dis_038,3,12.36107961833477
53,den,2.7072837352752686,6.169107913970947,dis_038,4,2.7072837352752686
54,steilen,9.555115699768066,7.686737060546875,dis_038,5,9.555115699768066
55,Gipfel,3.8212387561798096,7.280144691467285,dis_038,6,3.8212387561798096
56,des,1.2733210325241089,3.996183395385742,dis_038,7,1.2733210325241089
57,Berges,5.4486613273620605,9.891915321350098,dis_038,8,5.4486613273620605
58,Ein,18.193517684936523,8.896342277526855,dis_266,1,
59,neues,8.335095405578613,11.972281455993652,dis_266,2,8.335095405578613
60,Gesetz,6.5911545753479,10.421540260314941,dis_266,3,6.5911545753479
61,verbietet,8.034859657287598,6.552313327789307,dis_266,4,8.034859657287598
62,die,3.205416679382324,7.070260524749756,dis_266,5,3.205416679382324
63,Nutzung,4.731187343597412,9.491321563720703,dis_266,6,4.731187343597412
64,von,0.9763789772987366,3.8566806316375732,dis_266,7,0.9763789772987366
65,Plastiktüten,10.948113355785608,11.59555470943451,dis_266,8,10.948113355785608
66,Das,18.880918502807617,8.896342277526855,dis_091,1,
67,knisternde,25.60004223138094,18.166915595531464,dis_091,2,25.60004223138094
68,Feuer,4.2145256996154785,8.81250286102295,dis_091,3,4.2145256996154785
69,wärmt,11.342129170894623,8.267264604568481,dis_091,4,11.342129170894623
70,die,2.7202155590057373,6.4181742668151855,dis_091,5,2.7202155590057373
71,kalten,8.37984848022461,9.923677444458008,dis_091,6,8.37984848022461
72,Hände,5.666645526885986,8.890599250793457,dis_091,7,5.666645526885986
73,Mit,18.48605728149414,8.896342277526855,dis_121,1,
74,leuchtenden,16.2138854265213,11.90619969367981,dis_121,2,16.2138854265213
75,Augen,1.1553915739059448,5.987844467163086,dis_121,3,1.1553915739059448
76,lauschte,10.897253215312958,14.054151773452759,dis_121,4,10.897253215312958
77,sie,3.374760627746582,6.916034698486328,dis_121,5,3.374760627746582
78,dem,2.899388551712036,6.354780673980713,dis_121,6,2.899388551712036
79,duftenden,11.822305941954255,14.285275503993034,dis_121,7,11.822305941954255
80,Geheimnis,12.940436363220215,7.54182767868042,dis_121,8,12.940436363220215
81,Die,17.841373443603516,8.896342277526855,dis_010,1,
82,Bejahung,20.920242823660374,20.304303020238876,dis_010,2,20.920242823660374
83,dieser,6.524394989013672,5.7503252029418945,dis_010,3,6.524394989013672
84,Frage,3.456908941268921,10.449585914611816,dis_010,4,3.456908941268921
85,ist,2.099226236343384,6.715399742126465,dis_010,5,2.099226236343384
86,meine,11.28408432006836,7.604013442993164,dis_010,6,11.28408432006836
87,Bedingung,9.58492374420166,7.8145246505737305,dis_010,7,9.58492374420166
88,für,2.78584623336792,3.6411712169647217,dis_010,8,2.78584623336792
89,einen,5.123135089874268,4.817323207855225,dis_010,9,5.123135089874268
90,Neuanfang,8.523923873901367,10.008834838867188,dis_010,10,8.523923873901367
91,In,16.59467887878418,8.896342277526855,dis_004,1,
92,den,7.409294128417969,9.440967559814453,dis_004,2,7.409294128417969
93,nächsten,6.049472332000732,11.17539119720459,dis_004,3,6.049472332000732
94,Jahren,2.8259987831115723,4.51954460144043,dis_004,4,2.8259987831115723
95,werde,6.599826335906982,8.29015064239502,dis_004,5,6.599826335906982
96,ich,1.49154794216156,4.445797443389893,dis_004,6,1.49154794216156
97,kein,9.139413833618164,7.766754150390625,dis_004,7,9.139413833618164
98,Pökelfleisch,23.385873794555664,14.724327802658081,dis_004,8,23.385873794555664
99,mehr,0.798115074634552,3.7002687454223633,dis_004,9,0.798115074634552
100,essen,1.393280029296875,4.898959159851074,dis_004,10,1.393280029296875
101,Auf,20.565061569213867,8.896342277526855,dis_069,1,
102,dem,3.501103639602661,8.60616397857666,dis_069,2,3.501103639602661
103,Parkett,10.784770965576172,9.935173988342285,dis_069,3,10.784770965576172
104,tanzt,12.41590404510498,8.543481826782227,dis_069,4,12.41590404510498
105,die,3.1800475120544434,7.371258735656738,dis_069,5,3.1800475120544434
106,Schattenfigur,25.372090339660645,16.02939224243164,dis_069,6,25.372090339660645
107,ihre,11.015974998474121,8.499098777770996,dis_069,7,11.015974998474121
108,einsamen,16.423099994659424,15.661659717559814,dis_069,8,16.423099994659424
109,Schritte,5.0246171951293945,7.697503566741943,dis_069,9,5.0246171951293945
110,Ein,18.193517684936523,8.896342277526855,dis_216,1,
111,Glitzern,20.829796314239502,20.95078420639038,dis_216,2,20.829796314239502
112,enthüllt,17.335386276245117,6.6758856773376465,dis_216,3,17.335386276245117
113,sich,2.738548517227173,5.997389793395996,dis_216,4,2.738548517227173
114,im,4.743969440460205,5.88701057434082,dis_216,5,4.743969440460205
115,verborgenen,11.520411178469658,11.287145227193832,dis_216,6,11.520411178469658
116,Schmuckkästchen,16.589485549367964,14.55196177214384,dis_216,7,16.589485549367964
117,Am,19.10317039489746,8.896342277526855,dis_160,1,
118,Morgen,8.08047866821289,9.972537994384766,dis_160,2,8.08047866821289
119,duftet,20.698561191558838,21.062885761260986,dis_160,3,20.698561191558838
120,frischer,12.87062931060791,2.573082208633423,dis_160,4,12.87062931060791
121,Kaffee,5.294881820678711,7.792331695556641,dis_160,5,5.294881820678711
122,in,2.8835694789886475,4.410704612731934,dis_160,6,2.8835694789886475
123,der,1.172481894493103,4.413361072540283,dis_160,7,1.172481894493103
124,Küche,3.5558278560638428,9.106365203857422,dis_160,8,3.5558278560638428
125,Der,18.26059341430664,8.896342277526855,dis_139,1,
126,Arzt,11.528139114379883,11.863557815551758,dis_139,2,11.528139114379883
127,verschrieb,12.308099031448364,10.049102306365967,dis_139,3,12.308099031448364
128,Medikamente,12.362577438354492,6.001818656921387,dis_139,4,12.362577438354492
129,gegen,2.394322395324707,4.184615612030029,dis_139,5,2.394322395324707
130,die,2.982574462890625,8.210773468017578,dis_139,6,2.982574462890625
131,Erkältung,7.81549432198517,10.295135017484426,dis_139,7,7.81549432198517
132,In,16.59467887878418,8.896342277526855,dis_135,1,
133,der,5.123151779174805,9.440967559814453,dis_135,2,5.123151779174805
134,Bibliothek,10.54871940612793,11.313309669494629,dis_135,3,10.54871940612793
135,las,13.25845718383789,7.724940776824951,dis_135,4,13.25845718383789
136,sie,3.385148763656616,6.529078006744385,dis_135,5,3.385148763656616
137,ein,4.590132236480713,7.6081390380859375,dis_135,6,4.590132236480713
138,fesselndes,14.579583378508687,12.951155990362167,dis_135,7,14.579583378508687
139,Buch,2.1386475563049316,6.649771690368652,dis_135,8,2.1386475563049316
140,Die,17.841373443603516,8.896342277526855,dis_148,1,
141,Schnecke,16.037001371383667,17.1106014251709,dis_148,2,16.037001371383667
142,gewann,11.261331558227539,8.274803161621094,dis_148,3,11.261331558227539
143,einen,6.761260509490967,6.161986351013184,dis_148,4,6.761260509490967
144,Sprintwettkampf,17.681185502558947,11.844028055667877,dis_148,5,17.681185502558947
145,gegen,3.3249664306640625,3.986283302307129,dis_148,6,3.3249664306640625
146,den,3.914515972137451,6.657595157623291,dis_148,7,3.914515972137451
147,Hasen,11.653690338134766,9.902059555053711,dis_148,8,11.653690338134766
148,Ein,18.193517684936523,8.896342277526855,dis_062,1,
149,charmantes,14.849028304219246,12.777728974819183,dis_062,2,14.849028304219246
150,Lächeln,6.687769889831543,9.028083801269531,dis_062,3,6.687769889831543
151,erhellt,15.140823036432266,7.734803557395935,dis_062,4,15.140823036432266
152,das,3.0166873931884766,5.116557598114014,dis_062,5,3.0166873931884766
153,Gesicht,1.4001562595367432,6.774555206298828,dis_062,6,1.4001562595367432
154,des,2.4065704345703125,4.473829746246338,dis_062,7,2.4065704345703125
155,freundlichen,9.35360336303711,10.595544815063477,dis_062,8,9.35360336303711
156,Nachbarn,10.717193603515625,8.460952758789062,dis_062,9,10.717193603515625
157,Der,18.26059341430664,8.896342277526855,dis_232,1,
158,Straßenverkäufer,21.61051082611084,18.706172943115234,dis_232,2,21.61051082611084
159,bot,11.199024200439453,8.9347505569458,dis_232,3,11.199024200439453
160,mir,6.497945785522461,8.53941822052002,dis_232,4,6.497945785522461
161,eine,3.382582902908325,7.52884578704834,dis_232,5,3.382582902908325
162,magische,13.769521713256836,10.309669494628906,dis_232,6,13.769521713256836
163,Teemischung,19.020684778690338,16.055562734603882,dis_232,7,19.020684778690338
164,an,0.8136732578277588,2.8162670135498047,dis_232,8,0.8136732578277588
165,Vor,20.324384689331055,8.896342277526855,dis_018,1,
166,Erschöpftheit,39.33136320114136,17.25104284286499,dis_018,2,39.33136320114136
167,warten,14.448542594909668,8.41865348815918,dis_018,3,14.448542594909668
168,wir,3.9610025882720947,6.771770477294922,dis_018,4,3.9610025882720947
169,das,9.16580581665039,5.273265361785889,dis_018,5,9.16580581665039
170,Ende,3.675645351409912,9.771474838256836,dis_018,6,3.675645351409912
171,des,1.7860138416290283,3.5786077976226807,dis_018,7,1.7860138416290283
172,Kampfs,13.128989696502686,13.716594219207764,dis_018,8,13.128989696502686
173,nicht,6.998266220092773,4.447634696960449,dis_018,9,6.998266220092773
174,ab,0.8212609887123108,3.0755624771118164,dis_018,10,0.8212609887123108
175,Die,17.841373443603516,8.896342277526855,dis_055,1,
176,bunte,14.117923736572266,12.353851318359375,dis_055,2,14.117923736572266
177,Blumenpracht,11.804823030601256,14.359482817351818,dis_055,3,11.804823030601256
178,verschönert,13.860261857509613,11.069271206855774,dis_055,4,13.860261857509613
179,den,2.234304666519165,5.159784317016602,dis_055,5,2.234304666519165
180,heimischen,12.155390739440918,8.831295013427734,dis_055,6,12.155390739440918
181,Garten,0.6676556468009949,3.766408681869507,dis_055,7,0.6676556468009949
182,Ein,18.193517684936523,8.896342277526855,dis_247,1,
183,verirrter,18.211686924099922,20.095734268426895,dis_247,2,18.211686924099922
184,Luftballon,12.721307002007961,11.365765035152435,dis_247,3,12.721307002007961
185,trägt,12.015862464904785,7.028815746307373,dis_247,4,12.015862464904785
186,Botschaften,13.941827774047852,6.665117263793945,dis_247,5,13.941827774047852
187,über,6.143599987030029,5.16990327835083,dis_247,6,6.143599987030029
188,die,2.1436824798583984,6.021404266357422,dis_247,7,2.1436824798583984
189,Dächer,9.121136665344238,10.55247688293457,dis_247,8,9.121136665344238
190,Die,17.841373443603516,8.896342277526855,dis_142,1,
191,Kellnerin,17.15151047706604,16.91752338409424,dis_142,2,17.15151047706604
192,empfahl,15.61040210723877,8.681589126586914,dis_142,3,15.61040210723877
193,das,6.412660598754883,6.538405418395996,dis_142,4,6.412660598754883
194,Tagesgericht,14.004867196083069,13.166738986968994,dis_142,5,14.004867196083069
195,des,8.873310089111328,6.581747055053711,dis_142,6,8.873310089111328
196,Restaurants,6.689357757568359,9.253955841064453,dis_142,7,6.689357757568359
197,Im,18.795394897460938,8.896342277526855,dis_076,1,
198,Schatten,10.448636054992676,10.13779354095459,dis_076,2,10.448636054992676
199,der,1.81777822971344,6.700273513793945,dis_076,3,1.81777822971344
200,Vergangenheit,7.793568134307861,10.834396362304688,dis_076,4,7.793568134307861
201,ruht,12.319547653198242,6.576285362243652,dis_076,5,12.319547653198242
202,das,3.176670551300049,6.120392322540283,dis_076,6,3.176670551300049
203,Geheimnis,8.000799179077148,10.469545364379883,dis_076,7,8.000799179077148
204,des,2.173058271408081,4.266878128051758,dis_076,8,2.173058271408081
205,Alten,10.5961275100708,11.638766288757324,dis_076,9,10.5961275100708
206,Im,18.795394897460938,8.896342277526855,dis_020,1,
207,Hauptquartier,14.196063041687012,10.13779354095459,dis_020,2,14.196063041687012
208,rüsten,18.156858682632446,8.191191673278809,dis_020,3,18.156858682632446
209,sich,0.6303703188896179,3.4781432151794434,dis_020,4,0.6303703188896179
210,die,0.9995853900909424,5.901521682739258,dis_020,5,0.9995853900909424
211,Bergsteiger,13.583869934082031,10.188944816589355,dis_020,6,13.583869934082031
212,zur,5.9311442375183105,5.972830295562744,dis_020,7,5.9311442375183105
213,Erstbesteigung,10.943011045455933,10.8933764398098,dis_020,8,10.943011045455933
214,des,1.085965633392334,3.397101640701294,dis_020,9,1.085965633392334
215,Berges,5.014989852905273,7.782529354095459,dis_020,10,5.014989852905273
216,Ein,18.193517684936523,8.896342277526855,dis_077,1,
217,Sonnenstrahl,15.911758184432983,18.5130558013916,dis_077,2,15.911758184432983
218,berührt,10.54271125793457,7.924871444702148,dis_077,3,10.54271125793457
219,zart,17.552518844604492,10.108098983764648,dis_077,4,17.552518844604492
220,das,4.096823692321777,5.404414176940918,dis_077,5,4.096823692321777
221,antike,16.090534210205078,8.963287353515625,dis_077,6,16.090534210205078
222,Buchregal,18.74803022760898,15.4530068077147,dis_077,7,18.74803022760898
223,Das,18.880918502807617,8.896342277526855,dis_094,1,
224,laute,17.086941719055176,15.384835243225098,dis_094,2,17.086941719055176
225,Gewitter,12.888479232788086,9.076162338256836,dis_094,3,12.888479232788086
226,verängstigt,18.475061535835266,14.146841764450073,dis_094,4,18.475061535835266
227,die,1.3620444536209106,5.8168463706970215,dis_094,5,1.3620444536209106
228,kleinen,8.4000244140625,7.606507301330566,dis_094,6,8.4000244140625
229,Kinder,3.8523027896881104,8.1239652633667,dis_094,7,3.8523027896881104
230,Der,18.26059341430664,8.896342277526855,dis_178,1,
231,Krieger,14.166435241699219,11.863557815551758,dis_178,2,14.166435241699219
232,kämpfte,11.878275871276855,6.934398651123047,dis_178,3,11.878275871276855
233,tapfer,6.4713134765625,6.160722255706787,dis_178,4,6.4713134765625
234,gegen,2.1743998527526855,4.624964237213135,dis_178,5,2.1743998527526855
235,die,1.186851143836975,4.560081958770752,dis_178,6,1.186851143836975
236,Schatten,8.57013988494873,9.810688018798828,dis_178,7,8.57013988494873
237,der,2.5973503589630127,5.717881202697754,dis_178,8,2.5973503589630127
238,Vergangenheit,3.0633130073547363,7.987915992736816,dis_178,9,3.0633130073547363
239,Ich,18.517406463623047,8.896342277526855,dis_218,1,
240,lese,10.66032600402832,8.506326675415039,dis_218,2,10.66032600402832
241,gerne,7.280904769897461,8.267723083496094,dis_218,3,7.280904769897461
242,Bücher,5.151435375213623,7.546689510345459,dis_218,4,5.151435375213623
243,in,6.405392646789551,4.507307529449463,dis_218,5,6.405392646789551
244,meiner,3.9155397415161133,6.50270414352417,dis_218,6,3.9155397415161133
245,Freizeit,2.24068021774292,6.241739749908447,dis_218,7,2.24068021774292
246,Das,18.880918502807617,8.896342277526855,dis_198,1,
247,Tagebuch,14.036663055419922,10.476740837097168,dis_198,2,14.036663055419922
248,erzählte,16.529447555541992,5.686928749084473,dis_198,3,16.529447555541992
249,von,2.5891923904418945,6.198909759521484,dis_198,4,2.5891923904418945
250,vergangener,16.726341247558594,6.910416603088379,dis_198,5,16.726341247558594
251,Liebe,4.668807029724121,4.955210208892822,dis_198,6,4.668807029724121
252,und,1.5628738403320312,3.124588966369629,dis_198,7,1.5628738403320312
253,Verlust,7.242022514343262,9.301115989685059,dis_198,8,7.242022514343262
254,Der,18.26059341430664,8.896342277526855,dis_106,1,
255,Roboter,12.070778846740723,11.863557815551758,dis_106,2,12.070778846740723
256,malt,17.75215721130371,9.370718002319336,dis_106,3,17.75215721130371
257,Porträts,9.7542724609375,7.864696979522705,dis_106,4,9.7542724609375
258,auf,3.5939536094665527,4.405547618865967,dis_106,5,3.5939536094665527
259,dem,3.3405542373657227,8.0287504196167,dis_106,6,3.3405542373657227
260,Bürgersteig,8.57765432074666,8.282619208097458,dis_106,7,8.57765432074666
261,Die,17.841373443603516,8.896342277526855,dis_064,1,
262,kulinarische,15.152521252632141,13.713661313056946,dis_064,2,15.152521252632141
263,Vielfalt,3.959315299987793,8.514978408813477,dis_064,3,3.959315299987793
264,des,3.6539924144744873,6.508680820465088,dis_064,4,3.6539924144744873
265,Restaurants,9.320228576660156,10.557138442993164,dis_064,5,9.320228576660156
266,begeistert,9.545685768127441,8.719058990478516,dis_064,6,9.545685768127441
267,die,2.6252052783966064,6.197519302368164,dis_064,7,2.6252052783966064
268,Gäste,2.2448763847351074,6.477836608886719,dis_064,8,2.2448763847351074
269,Der,18.26059341430664,8.896342277526855,dis_102,1,
270,Jongleur,16.99842695798725,13.846454672515392,dis_102,2,16.99842695798725
271,fischt,18.71978187561035,15.132370948791504,dis_102,3,18.71978187561035
272,nach,5.472993850708008,7.463501930236816,dis_102,4,5.472993850708008
273,Sternen,9.270886421203613,8.0267333984375,dis_102,5,9.270886421203613
274,im,6.465174198150635,4.7043962478637695,dis_102,6,6.465174198150635
275,Zirkuszelt,11.396981477737427,14.563117980957031,dis_102,7,11.396981477737427
276,In,16.59467887878418,8.896342277526855,dis_068,1,
277,der,5.123151779174805,9.440967559814453,dis_068,2,5.123151779174805
278,Nebelsuppe,23.947007656097412,21.48293924331665,dis_068,3,23.947007656097412
279,verschwinden,14.328968048095703,7.108976364135742,dis_068,4,14.328968048095703
280,die,2.846143960952759,7.913174629211426,dis_068,5,2.846143960952759
281,Konturen,10.311756998300552,11.72695004940033,dis_068,6,10.311756998300552
282,des,2.2075467109680176,4.7378363609313965,dis_068,7,2.2075467109680176
283,Berges,8.651909828186035,10.841876029968262,dis_068,8,8.651909828186035
284,Der,18.26059341430664,8.896342277526855,dis_174,1,
285,einsame,14.262416362762451,19.143123626708984,dis_174,2,14.262416362762451
286,Leuchtturm,8.185556411743164,9.684953689575195,dis_174,3,8.185556411743164
287,markierte,14.847515106201172,6.660879611968994,dis_174,4,14.847515106201172
288,das,3.6598353385925293,5.76161003112793,dis_174,5,3.6598353385925293
289,Ende,2.123741865158081,7.98818826675415,dis_174,6,2.123741865158081
290,ihrer,9.180889129638672,2.5441653728485107,dis_174,7,9.180889129638672
291,Reise,3.547384262084961,8.391271591186523,dis_174,8,3.547384262084961
292,Die,17.841360092163086,8.896350860595703,dis_075,1,
293,Silhouette,14.816785925999284,18.60360161960125,dis_075,2,14.816785925999284
294,des,2.7794716358184814,6.316193580627441,dis_075,3,2.7794716358184814
295,Wanderers,13.271320462226868,16.660239696502686,dis_075,4,13.271320462226868
296,verschmilzt,14.164905868470669,10.168982431292534,dis_075,5,14.164905868470669
297,mit,1.5820461511611938,6.404064655303955,dis_075,6,1.5820461511611938
298,dem,1.6795251369476318,3.6015543937683105,dis_075,7,1.6795251369476318
299,Abenddunkel,21.263159036636353,17.753345727920532,dis_075,8,21.263159036636353
300,Die,17.841373443603516,8.896342277526855,dis_192,1,
301,Worte,12.058512687683105,12.353851318359375,dis_192,2,12.058512687683105
302,des,2.9959189891815186,7.112237930297852,dis_192,3,2.9959189891815186
303,Zauberers,12.922006487846375,12.137206673622131,dis_192,4,12.922006487846375
304,erweckten,16.78217812627554,8.910732865333557,dis_192,5,16.78217812627554
305,die,3.137446165084839,6.205310344696045,dis_192,6,3.137446165084839
306,vergessene,14.81961464881897,8.323855876922607,dis_192,7,14.81961464881897
307,Magie,7.978156089782715,7.997719764709473,dis_192,8,7.978156089782715
308,In,16.59467887878418,8.896342277526855,dis_028,1,
309,der,5.123151779174805,9.440967559814453,dis_028,2,5.123151779174805
310,Bibliothek,10.54871940612793,11.313309669494629,dis_028,3,10.54871940612793
311,lese,14.658016204833984,7.724940776824951,dis_028,4,14.658016204833984
312,ich,0.2297346591949463,1.3693591356277466,dis_028,5,0.2297346591949463
313,gern,6.821602821350098,8.020963668823242,dis_028,6,6.821602821350098
314,spannende,9.418750762939453,6.829849720001221,dis_028,7,9.418750762939453
315,Romane,5.256896018981934,6.759336948394775,dis_028,8,5.256896018981934
316,Im,18.795394897460938,8.896342277526855,dis_149,1,
317,Supermarkt,12.52241039276123,10.13779354095459,dis_149,2,12.52241039276123
318,sang,18.075016021728516,8.56896686553955,dis_149,3,18.075016021728516
319,der,3.274179458618164,6.6322712898254395,dis_149,4,3.274179458618164
320,Obstverkäufer,18.510244369506836,15.195221424102783,dis_149,5,18.510244369506836
321,fröhlich,10.519039154052734,8.403120994567871,dis_149,6,10.519039154052734
322,Kinderlieder,11.266489148139954,8.786603450775146,dis_149,7,11.266489148139954
323,Auf,20.5650577545166,8.896347045898438,dis_230,1,
324,dem,3.501119613647461,8.606161117553711,dis_230,2,3.501119613647461
325,Markt,6.648838996887207,9.935173988342285,dis_230,3,6.648838996887207
326,traf,13.404664993286133,8.631591796875,dis_230,4,13.404664993286133
327,ich,4.616870403289795,5.291220664978027,dis_230,5,4.616870403289795
328,einen,4.292426586151123,7.633094310760498,dis_230,6,4.292426586151123
329,Wahrsager,14.825243411120027,9.405282095074654,dis_230,7,14.825243411120027
330,mit,5.595093727111816,3.2894399166107178,dis_230,8,5.595093727111816
331,sprechendem,17.254526883363724,10.047832667827606,dis_230,9,17.254526883363724
332,Papagei,11.514918565750122,11.681370377540588,dis_230,10,11.514918565750122
333,Bitte,22.23444366455078,8.896342277526855,dis_003,1,
334,wiederholen,10.103486061096191,8.338226318359375,dis_003,2,10.103486061096191
335,Sie,0.042727261781692505,0.375159353017807,dis_003,3,0.042727261781692505
336,die,0.6293059587478638,2.8170225620269775,dis_003,4,0.6293059587478638
337,Telephonnummer,35.041158482432365,15.64877188205719,dis_003,5,35.041158482432365
338,die,11.618608474731445,5.345681190490723,dis_003,6,11.618608474731445
339,Sie,0.25123655796051025,1.629737138748169,dis_003,7,0.25123655796051025
340,erfragt,9.958873629570007,9.326704025268555,dis_003,8,9.958873629570007
341,haben,0.01914491131901741,0.1620449721813202,dis_003,9,0.01914491131901741
342,Ein,18.193517684936523,8.896342277526855,dis_254,1,
343,Lächeln,13.503931045532227,11.972281455993652,dis_254,2,13.503931045532227
344,versteckt,11.940199851989746,7.177891254425049,dis_254,3,11.940199851989746
345,sich,0.24673917889595032,1.627638578414917,dis_254,4,0.24673917889595032
346,in,2.4834742546081543,4.266285419464111,dis_254,5,2.4834742546081543
347,den,2.9723122119903564,6.201269626617432,dis_254,6,2.9723122119903564
348,Blüten,9.267492294311523,9.186271667480469,dis_254,7,9.267492294311523
349,des,3.88441801071167,4.463837146759033,dis_254,8,3.88441801071167
350,Stadtparks,14.859990358352661,15.535097599029541,dis_254,9,14.859990358352661
351,Die,17.841373443603516,8.896342277526855,dis_163,1,
352,Regierung,8.765878677368164,12.353851318359375,dis_163,2,8.765878677368164
353,plant,7.105108737945557,7.076883316040039,dis_163,3,7.105108737945557
354,neue,6.935911178588867,5.705170154571533,dis_163,4,6.935911178588867
355,Maßnahmen,4.985352516174316,9.404365539550781,dis_163,5,4.985352516174316
356,zur,2.5065791606903076,3.2407450675964355,dis_163,6,2.5065791606903076
357,Klimaverbesserung,14.01793521642685,11.778130531311035,dis_163,7,14.01793521642685
358,Der,18.26059341430664,8.896342277526855,dis_047,1,
359,ruhige,15.092907905578613,11.863557815551758,dis_047,2,15.092907905578613
360,Fluss,8.271286010742188,9.76721477508545,dis_047,3,8.271286010742188
361,schlängelt,11.620741877704859,7.7419546246528625,dis_047,4,11.620741877704859
362,sich,0.04985217750072479,0.4205675721168518,dis_047,5,0.04985217750072479
363,durch,1.368182897567749,5.017945289611816,dis_047,6,1.368182897567749
364,die,1.5853533744812012,4.714254856109619,dis_047,7,1.5853533744812012
365,grüne,7.377466678619385,10.11295223236084,dis_047,8,7.377466678619385
366,Landschaft,2.146106243133545,6.563272476196289,dis_047,9,2.146106243133545
367,Die,17.841373443603516,8.896342277526855,dis_107,1,
368,Wolke,16.060211181640625,12.353851318359375,dis_107,2,16.060211181640625
369,jongliert,18.02606450021267,15.099009394645691,dis_107,3,18.02606450021267
370,mit,2.339765787124634,6.887057304382324,dis_107,4,2.339765787124634
371,Regenschirmen,14.067275524139404,13.977263450622559,dis_107,5,14.067275524139404
372,auf,7.239205837249756,3.5018489360809326,dis_107,6,7.239205837249756
373,dem,1.2937473058700562,4.308741569519043,dis_107,7,1.2937473058700562
374,Berggipfel,14.535316944122314,15.362653255462646,dis_107,8,14.535316944122314
375,In,16.59467887878418,8.896342277526855,dis_037,1,
376,der,5.123151779174805,9.440967559814453,dis_037,2,5.123151779174805
377,Pizzeria,13.994793511927128,14.029460340738297,dis_037,3,13.994793511927128
